26
23
74
181
288
420
441
228
39
40
86
133
206
270
263
271
325
358
353
253
121
39
21
22
18
19
18
15
15
18
30
128
182
209
261
322
273
271
268
273
277
302
268
212
181
128
24
16
22
19
28
108
153
204
263
310
305
283
287
291
291
294
299
256
193
155
68
16
17
17
21
63
130
185
227
281
288
267
267
268
280
294
301
255
214
176
94
33
15
15
15
45
109
173
207
256
277
247
236
235
250
255
289
262
192
183
160
217
283
338
339
255
28
10
25
38
60
71
70
70
71
69
57
43
25
109
294
356
365
265
96
16
21
106
167
226
296
340
350
347
318
329
252
180
81
15
15
13
14
14
14
15
16
74
159
192
246
221
187
175
177
183
193
225
252
205
136
64
14
14
14
15
14
14
67
142
212
215
176
156
154
156
160
183
221
234
181
116
18
16
15
15
15
13
31
131
197
234
189
172
179
169
169
188
200
243
202
120
35
11
13
13
14
13
16
104
223
235
197
170
166
164
172
182
202
270
254
137
38
20
230
469
413
143
0
0
26
48
69
72
72
72
72
72
69
30
2
0
119
450
458
153
10
10
10
14
135
243
334
342
266
257
300
344
296
116
14
12
13
11
11
11
12
12
12
42
177
213
148
140
127
129
127
137
144
179
231
126
21
11
11
10
10
10
9
41
175
253
183
143
127
119
118
134
152
188
244
168
30
21
14
13
15
16
19
29
173
267
205
171
151
147
145
147
165
186
266
212
63
19
20
13
13
17
21
48
191
284
223
177
165
148
150
164
180
208
291
270
104
30
29
208
585
537
130
11
10
38
79
83
85
87
81
89
97
95
60
49
69
223
572
574
195
95
112
201
272
324
365
361
362
382
371
376
348
338
348
296
267
181
83
47
34
28
26
29
96
269
307
249
203
187
171
171
188
197
234
311
254
91
27
24
22
23
29
30
30
123
270
285
207
176
154
162
157
177
208
264
334
263
142
77
67
58
35
16
16
24
120
256
281
211
182
167
148
137
140
161
207
236
214
72
12
12
12
13
12
12
39
131
236
239
160
143
125
